MAT,MAP,SOC,Soil_total_N,Wheat_type,N_rate,Animal_manure,Topdressing,Irrigation,DFA,EFFs,Straw_incorporation,Wheat_cultivar,Soil_tillage,Crop_cultivation,Yield,N_surplus
17.4 ,905 ,7.8 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.80 ,87 
17.4 ,905 ,7.8 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.44 ,142 
17.4 ,905 ,7.8 ,0.8 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.03 ,18 
17.4 ,905 ,7.8 ,0.8 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.47 ,51 
17.4 ,905 ,7.8 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.75 ,89 
17.4 ,905 ,7.8 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.46 ,142 
17.4 ,905 ,7.8 ,0.8 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.00 ,19 
17.4 ,905 ,7.8 ,0.8 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.15 ,60 
17.4 ,1100 ,7.8 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.24 ,102 
17.4 ,1100 ,7.8 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.29 ,146 
17.4 ,1100 ,7.8 ,0.8 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.09 ,17 
17.4 ,1100 ,7.8 ,0.8 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.37 ,54 
17.4 ,1100 ,7.8 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.44 ,97 
17.4 ,1100 ,7.8 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.34 ,145 
17.4 ,1100 ,7.8 ,0.8 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.37 ,9 
17.4 ,1100 ,7.8 ,0.8 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.63 ,47 
17.4 ,1100 ,7.8 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.71 ,90 
17.4 ,1100 ,7.8 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.70 ,135 
17.4 ,1100 ,7.8 ,0.8 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.19 ,14 
17.4 ,1100 ,7.8 ,0.8 ,Winter,135,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.46 ,52 
17.4 ,1100 ,7.8 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.34 ,100 
17.4 ,1100 ,7.8 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.12 ,151 
13.3 ,530 ,5.4 ,0.9 ,Winter,120,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.20 ,-37 
13.3 ,530 ,5.4 ,0.9 ,Winter,180,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.68 ,10 
13.3 ,530 ,5.4 ,0.9 ,Winter,240,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.27 ,81 
13.3 ,530 ,5.4 ,0.9 ,Winter,300,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.22 ,143 
13.3 ,530 ,5.4 ,0.9 ,Winter,360,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.16 ,204 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,5.34 ,110 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,6.25 ,84 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,4.86 ,123 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,Yes,No,No,No,Old,Traditional,Traditional,4.59 ,131 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,No,No,No,No,Old,Traditional,Traditional,4.37 ,137 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,No,No,No,No,Old,Traditional,Traditional,4.37 ,137 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,No,No,No,No,Old,Traditional,Traditional,4.37 ,137 
14.2 ,577 ,15.9 ,1.6 ,Winter,225,0,Yes,No,No,No,No,Old,Traditional,Traditional,4.37 ,137 
13.3 ,686 ,7.7 ,1.0 ,Winter,210,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.31 ,3 
13.3 ,686 ,7.7 ,1.0 ,Winter,210,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,8.57 ,-4 
13.3 ,686 ,7.7 ,1.0 ,Winter,168,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,8.42 ,-42 
13.3 ,686 ,7.7 ,1.0 ,Winter,168,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,8.65 ,-48 
13.3 ,686 ,7.7 ,1.0 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.45 ,14 
13.3 ,686 ,7.7 ,1.0 ,Winter,225,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,8.90 ,1 
13.3 ,686 ,7.7 ,1.0 ,Winter,225,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,8.82 ,4 
14.5 ,852 ,11.9 ,1.0 ,Winter,240,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.28 ,112 
14.5 ,852 ,11.9 ,1.0 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.42 ,93 
14.5 ,852 ,11.9 ,1.0 ,Winter,192,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.46 ,57 
14.5 ,852 ,11.9 ,1.0 ,Winter,240,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,7.54 ,81 
14.5 ,852 ,11.9 ,1.0 ,Winter,192,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,7.62 ,46 
14.5 ,852 ,11.9 ,1.0 ,Winter,192,0,Yes,Yes,No,Yes,Yes,New,Traditional,Traditional,7.71 ,30 
17.2 ,1300 ,12.0 ,0.9 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.68 ,157 
17.2 ,1300 ,12.0 ,0.9 ,Winter,157.5,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.50 ,94 
17.2 ,1300 ,12.0 ,0.9 ,Winter,157.5,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.72 ,88 
12.4 ,565 ,6.7 ,1.0 ,Winter,90,0,Yes,Yes,No,No,No,New,Traditional,Traditional,4.08 ,16 
13.5 ,587 ,6.7 ,1.0 ,Winter,90,0,Yes,Yes,No,No,No,New,Traditional,Traditional,4.64 ,1 
13.5 ,587 ,6.7 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.69 ,63 
13.5 ,587 ,6.7 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.79 ,60 
11.3 ,565 ,6.7 ,1.0 ,Winter,90,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.96 ,20 
13.5 ,587 ,6.7 ,1.0 ,Winter,90,0,Yes,Yes,No,No,No,New,Traditional,Traditional,4.70 ,0 
13.5 ,587 ,6.7 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.31 ,73 
13.5 ,587 ,6.7 ,1.0 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.62 ,64 
12.8 ,582 ,9.6 ,0.9 ,Winter,60,0,No,No,No,No,Yes,New,Traditional,Traditional,4.60 ,-13 
12.8 ,582 ,9.6 ,0.9 ,Winter,120,0,No,No,No,No,Yes,New,Traditional,Traditional,5.00 ,37 
12.8 ,582 ,9.6 ,0.9 ,Winter,180,0,No,No,No,No,Yes,New,Traditional,Traditional,4.67 ,105 
12.8 ,582 ,9.6 ,0.9 ,Winter,60,135,No,No,No,No,Yes,New,Traditional,Traditional,5.00 ,112 
12.8 ,582 ,9.6 ,0.9 ,Winter,120,135,No,No,No,No,Yes,New,Traditional,Traditional,5.70 ,153 
12.8 ,582 ,9.6 ,0.9 ,Winter,180,135,No,No,No,No,Yes,New,Traditional,Traditional,5.20 ,226 
16.0 ,1139 ,11.4 ,0.5 ,Winter,262.5,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.64 ,123 
16.0 ,1139 ,11.4 ,0.5 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.18 ,102 
16.0 ,1139 ,11.4 ,0.5 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.75 ,93 
16.0 ,1139 ,11.4 ,0.5 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.32 ,98 
14.7 ,1040 ,20.6 ,1.4 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,3.80 ,29 
14.7 ,1040 ,20.6 ,1.4 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,3.80 ,119 
14.7 ,1040 ,20.6 ,1.4 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,4.80 ,182 
14.7 ,1040 ,20.6 ,1.4 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,5.60 ,-20 
14.7 ,1040 ,20.6 ,1.4 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.40 ,103 
14.7 ,1040 ,20.6 ,1.4 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,5.80 ,155 
14.7 ,1040 ,20.6 ,1.4 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,4.10 ,21 
14.7 ,1040 ,20.6 ,1.4 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,4.50 ,100 
14.7 ,1040 ,20.6 ,1.4 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,5.40 ,166 
14.7 ,1040 ,20.6 ,1.4 ,Winter,90,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,6.20 ,-36 
14.7 ,1040 ,20.6 ,1.4 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.50 ,73 
14.7 ,1040 ,20.6 ,1.4 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,6.40 ,139 
13.0 ,580 ,8.4 ,1.0 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,1.69 ,140 
13.0 ,580 ,8.8 ,1.0 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,3.24 ,98 
13.0 ,580 ,10.3 ,1.1 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,5.68 ,33 
13.0 ,580 ,10.3 ,1.1 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,5.25 ,45 
13.0 ,580 ,8.4 ,1.0 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,1.09 ,156 
13.0 ,580 ,8.8 ,1.0 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,2.11 ,128 
13.0 ,580 ,10.3 ,1.1 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,2.37 ,122 
13.0 ,580 ,10.3 ,1.1 ,Winter,135,0,No,No,No,No,Yes,New,Traditional,Traditional,2.44 ,120 
13.1 ,556 ,7.9 ,1.1 ,Winter,258.8,0,Yes,Yes,No,No,Yes,Old,Traditional,Traditional,6.72 ,98 
13.1 ,556 ,7.9 ,1.1 ,Winter,341.3,0,Yes,Yes,No,No,Yes,Old,Traditional,Traditional,6.22 ,195 
13.1 ,556 ,7.9 ,1.1 ,Winter,354.9,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.52 ,200 
13.1 ,556 ,7.9 ,1.1 ,Winter,303.6,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.03 ,163 
10.0 ,1100 ,9.9 ,1.4 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,2.63 ,136 
10.0 ,1100 ,9.9 ,1.4 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.32 ,121 
10.0 ,1100 ,9.9 ,1.4 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.33 ,117 
10.0 ,1100 ,9.9 ,1.4 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.33 ,118 
10.0 ,1100 ,9.9 ,1.4 ,Winter,300,0,Yes,Yes,No,No,No,New,Traditional,Traditional,3.33 ,118 
12.6 ,550 ,6.5 ,0.9 ,Winter,127.5,0,No,No,No,No,Yes,New,Traditional,Traditional,1.80 ,114 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,1.92 ,148 
12.6 ,550 ,6.5 ,0.9 ,Winter,95,0,No,No,No,No,Yes,New,Traditional,Traditional,2.05 ,75 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,2.01 ,146 
12.6 ,550 ,6.5 ,0.9 ,Winter,127.5,0,No,No,No,No,Yes,New,Traditional,Traditional,2.45 ,96 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,2.96 ,120 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,3.40 ,109 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,3.32 ,111 
12.6 ,550 ,6.5 ,0.9 ,Winter,198,0,No,No,No,No,Yes,New,Traditional,Traditional,3.64 ,135 
12.6 ,550 ,6.5 ,0.9 ,Winter,127.5,0,No,No,No,No,Yes,New,Traditional,Traditional,1.80 ,114 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,1.92 ,149 
12.6 ,550 ,6.5 ,0.9 ,Winter,195,0,No,No,No,No,Yes,New,Traditional,Traditional,2.05 ,175 
12.6 ,550 ,6.5 ,0.9 ,Winter,162,0,No,No,No,No,Yes,New,Traditional,Traditional,2.01 ,143 
12.6 ,550 ,6.5 ,0.9 ,Winter,127.5,0,No,No,No,No,Yes,New,Traditional,Traditional,2.45 ,97 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,2.96 ,121 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,3.40 ,109 
12.6 ,550 ,6.5 ,0.9 ,Winter,165,0,No,No,No,No,Yes,New,Traditional,Traditional,3.32 ,111 
12.6 ,550 ,6.5 ,0.9 ,Winter,198,0,No,No,No,No,Yes,New,Traditional,Traditional,3.64 ,136 
14.4 ,645 ,9.1 ,0.9 ,Winter,90,90,Yes,Yes,No,No,No,New,Traditional,Traditional,8.28 ,-19 
14.4 ,645 ,9.1 ,0.9 ,Winter,90,90,Yes,Yes,No,No,No,New,Traditional,Traditional,8.12 ,-15 
14.4 ,645 ,9.1 ,0.9 ,Winter,180,0,Yes,Yes,No,No,No,New,Traditional,Traditional,8.09 ,-14 
14.5 ,537 ,9.6 ,1.1 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.55 ,22 
14.5 ,537 ,9.6 ,1.1 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.35 ,42 
14.5 ,537 ,9.6 ,1.1 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.71 ,62 
14.5 ,537 ,9.6 ,1.1 ,Winter,360,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.24 ,198 
14.5 ,537 ,9.6 ,1.1 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.57 ,-15 
14.5 ,537 ,9.6 ,1.1 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.73 ,37 
14.5 ,537 ,9.6 ,1.1 ,Winter,240,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.13 ,58 
14.5 ,537 ,9.6 ,1.1 ,Winter,360,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.60 ,169 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.27 ,69 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.60 ,60 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.54 ,62 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,7.52 ,62 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,8.36 ,38 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,7.83 ,53 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.83 ,53 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,9.34 ,10 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,8.41 ,37 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,8.13 ,45 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,9.96 ,-7 
14.5 ,784 ,12.4 ,1.4 ,Winter,240,0,Yes,Yes,Yes,No,Yes,New,Optimized,Traditional,9.28 ,12 
12.9 ,517 ,5.9 ,0.7 ,Winter,150,30,No,No,No,No,Yes,New,Optimized,Optimized,5.77 ,61 
12.9 ,517 ,5.9 ,0.7 ,Winter,150,30,No,No,No,No,Yes,New,Optimized,Optimized,5.24 ,75 
12.9 ,517 ,5.9 ,0.7 ,Winter,150,30,No,No,No,No,Yes,New,Traditional,Optimized,4.38 ,98 
12.9 ,387 ,5.4 ,0.7 ,Winter,150,30,No,No,No,No,Yes,New,Optimized,Optimized,4.51 ,95 
12.9 ,387 ,5.4 ,0.7 ,Winter,150,30,No,No,No,No,Yes,New,Optimized,Optimized,3.97 ,109 
12.9 ,387 ,5.4 ,0.7 ,Winter,150,30,No,No,No,No,Yes,New,Traditional,Optimized,3.41 ,124 
12.9 ,548 ,11.8 ,1.2 ,Winter,250,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.22 ,74 
12.9 ,548 ,11.8 ,1.2 ,Winter,175,75,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.94 ,54 
12.9 ,548 ,11.8 ,1.2 ,Winter,120,120,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.49 ,57 
12.9 ,548 ,11.8 ,1.2 ,Winter,250,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.61 ,35 
12.9 ,548 ,11.8 ,1.2 ,Winter,175,75,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.80 ,29 
12.9 ,548 ,11.8 ,1.2 ,Winter,120,120,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.50 ,28 
12.9 ,548 ,11.8 ,1.2 ,Winter,120,120,Yes,Yes,No,No,Yes,New,Traditional,Traditional,10.19 ,-20 
12.9 ,548 ,11.8 ,1.2 ,Winter,250,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.66 ,5 
12.9 ,548 ,11.8 ,1.2 ,Winter,175,75,Yes,Yes,No,No,Yes,New,Traditional,Traditional,10.10 ,-8 
12.9 ,548 ,11.8 ,1.2 ,Winter,120,120,Yes,Yes,No,No,Yes,New,Traditional,Traditional,9.28 ,6 
13.6 ,488 ,10.0 ,1.5 ,Winter,210,0,Yes,Yes,Yes,No,No,New,Traditional,Traditional,7.08 ,39 
13.6 ,488 ,10.0 ,1.5 ,Winter,210,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,7.22 ,35 
13.6 ,488 ,10.0 ,1.5 ,Winter,210,41.4,Yes,Yes,Yes,No,No,New,Traditional,Traditional,8.26 ,47 
13.6 ,488 ,7.5 ,0.9 ,Winter,210,0,Yes,Yes,Yes,No,No,New,Traditional,Traditional,5.87 ,74 
13.6 ,488 ,7.5 ,0.9 ,Winter,210,0,Yes,Yes,Yes,No,Yes,New,Traditional,Traditional,6.47 ,57 
13.6 ,488 ,7.5 ,0.9 ,Winter,210,41.4,Yes,Yes,Yes,No,No,New,Traditional,Traditional,6.98 ,83 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.07 ,298 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.50 ,287 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.88 ,277 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.49 ,287 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.28 ,293 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.40 ,289 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.69 ,282 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,No,New,Optimized,Traditional,6.29 ,292 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.07 ,298 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.50 ,287 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.88 ,277 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.49 ,287 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.28 ,293 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.40 ,289 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,Yes,New,Traditional,Traditional,6.69 ,282 
15.9 ,1001 ,10.2 ,1.1 ,Winter,425,0,Yes,No,No,No,No,New,Traditional,Traditional,6.29 ,292 
15.1 ,801 ,7.2 ,0.7 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.66 ,-33 
15.1 ,801 ,7.2 ,0.7 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.89 ,37 
15.1 ,801 ,7.2 ,0.7 ,Winter,330,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.48 ,154 
15.1 ,801 ,7.2 ,0.7 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,7.57 ,-59 
15.1 ,801 ,7.2 ,0.7 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,8.27 ,26 
15.1 ,801 ,7.2 ,0.7 ,Winter,330,0,Yes,Yes,No,No,Yes,New,Optimized,Traditional,8.87 ,114 
15.1 ,801 ,7.2 ,0.7 ,Winter,120,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,5.61 ,-3 
15.1 ,801 ,7.2 ,0.7 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.39 ,51 
15.1 ,801 ,7.2 ,0.7 ,Winter,330,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,6.93 ,169 
15.1 ,801 ,7.3 ,0.7 ,Winter,120,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.66 ,-33 
15.1 ,801 ,7.3 ,0.7 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,7.89 ,37 
15.1 ,801 ,7.3 ,0.7 ,Winter,330,0,Yes,Yes,No,No,No,New,Traditional,Traditional,7.48 ,153 
15.1 ,801 ,7.3 ,0.7 ,Winter,120,0,Yes,Yes,No,No,No,New,Optimized,Traditional,7.57 ,-59 
15.1 ,801 ,7.3 ,0.7 ,Winter,225,0,Yes,Yes,Yes,No,No,New,Optimized,Traditional,8.27 ,26 
15.1 ,801 ,7.3 ,0.7 ,Winter,330,0,Yes,Yes,Yes,No,No,New,Optimized,Traditional,8.87 ,114 
15.1 ,801 ,7.3 ,0.7 ,Winter,120,0,Yes,Yes,No,No,No,New,Optimized,Traditional,5.61 ,-3 
15.1 ,801 ,7.3 ,0.7 ,Winter,225,0,Yes,Yes,No,No,No,New,Optimized,Traditional,7.39 ,51 
15.1 ,801 ,7.3 ,0.7 ,Winter,330,0,Yes,Yes,No,No,No,New,Optimized,Traditional,6.93 ,169 
13.5 ,587 ,7.9 ,0.8 ,Winter,75,0,Yes,Yes,No,No,No,New,Traditional,Traditional,5.21 ,-35 
13.5 ,587 ,7.9 ,0.8 ,Winter,150,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.25 ,12 
13.5 ,587 ,7.9 ,0.8 ,Winter,225,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.95 ,68 
13.5 ,587 ,7.9 ,0.8 ,Winter,270,0,Yes,Yes,No,No,No,New,Traditional,Traditional,6.96 ,113 
14.9 ,843 ,9.4 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.56 ,11 
14.9 ,843 ,9.4 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,7.35 ,16 
14.9 ,843 ,9.4 ,0.8 ,Winter,180,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.29 ,18 
14.9 ,843 ,9.4 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.21 ,38 
14.9 ,843 ,9.4 ,0.8 ,Winter,225,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.07 ,42 
14.9 ,843 ,9.4 ,0.8 ,Winter,225,0,No,Yes,No,No,Yes,New,Traditional,Traditional,7.88 ,47 
14.9 ,843 ,9.4 ,0.8 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.58 ,73 
14.9 ,843 ,9.4 ,0.8 ,Winter,270,0,Yes,Yes,No,No,Yes,New,Traditional,Traditional,8.32 ,80 
14.9 ,843 ,9.4 ,0.8 ,Winter,270,0,No,Yes,No,No,Yes,New,Traditional,Traditional,8.14 ,85 
14.9 ,843 ,9.4 ,0.8 ,Winter,180,0,Yes,Yes,No,No,Yes,New,Traditional,Optimized,7.99 ,0 
